doi,agent,model,instruction,prompt_tokens,propmpt_len,completion_tokens,completion_len,formula,activity,syngony,shape,length,length_mean,length_min,length_max,width,width_mean,width_min,width_max,depth,depth_mean,depth_min,depth_max,size,size_mean,size_min,size_max,km,km_unif,vmax,vmax_unif,surface_area,surface_area_unif,zeta_potential,zeta_potential_unif,molar_mass,molar_mass_unif,c_min,c_min_unif,c_max,c_max_unif,concentration_of_nanoparticles,concentration_of_nanoparticles_unif,concentration_of_co_substrate,concentration_of_co_substrate_unif,p_h,temperature,chemicals_used_in_synthesis,polymer_used_in_synthesis,surfactant,reaction_type
10.1016.j.snb.2017.10.146,mistral,mistral-small-latest,./prompts/prompt4.txt,12101.0,43338,822.0,2721,Au@TiO2,peroxidase,tetragonal,spherical,,,,,,,,,,,,,5.5 nm,5.5,,,0.18 mM,0.18,0.0001 mM/s,0.0001,,,,,,,100 µM,0.1,800 µM,0.8,5 µg/mL,0.005,4 mM,4.0,3.5,60 °C,"[""acetylene"", ""copper nanoparticles"", ""ethanol"", ""titanium tetraisopropanolate (TTIP)"", ""deionized H2O"", ""3,3(cid:3),5,5(cid:3)-Tetramethylbenzidine (TMB)"", ""lactose"", ""glucose oxidase (GOx)"", ""5,5-Dimethyl-l-pyrroline N-oxide (DMPO)"", ""fructose"", ""maltose"", ""glucose"", ""ethanol"", ""H2O2"", ""isopropanol alcohol (IPA)"", ""Minute Maid grape beverage"", ""peach beverage""]",,,TMB+H2O2
10.1016.s0928-4680(98)80979-6,mistral,mistral-small-latest,./prompts/prompt4.txt,3035.0,11994,792.0,2960,,Glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016.s0928-4680(98)80979-6,mistral,mistral-small-latest,./prompts/prompt4.txt,3035.0,11994,792.0,2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""insulin""]",,,
10.1016.s0928-4680(98)80979-6,mistral,mistral-small-latest,./prompts/prompt4.txt,3035.0,11994,792.0,2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""alloxan""]",,,
10.1016.s0928-4680(98)80979-6,mistral,mistral-small-latest,./prompts/prompt4.txt,3035.0,11994,792.0,2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""streptozotocin""]",,,
10.1016.j.bios.2021.113607,mistral,mistral-small-latest,./prompts/prompt3.txt,13799.0,48265,863.0,2851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1111.j.1398-9995.1986.tb00273.x,mistral,mistral-small-latest,./prompts/prompt4.txt,3063.0,10101,211.0,751,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 mM,5.0,7.0,,[],,,GSH + H2O2
10.1007.s10535-010-0092-1,mistral,mistral-small-latest,./prompts/prompt4.txt,7549.0,25481,763.0,2653,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,30 °C,"[""3-amino-9-ethyl carbazole"", ""H2O2"", ""Put"", ""Spd""]",,,H2O2+TMB
10.1007.s10535-010-0092-1,mistral,mistral-small-latest,./prompts/prompt4.txt,7549.0,25481,763.0,2653,,diamine oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,30 °C,"[""Put"", ""o-aminobenzaldehyde"", ""catalase"", ""perchloric acid""]",,,Put+H2O2
10.1007.s10535-010-0092-1,mistral,mistral-small-latest,./prompts/prompt4.txt,7549.0,25481,763.0,2653,,polyamine oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,30 °C,"[""Spd"", ""o-aminobenzaldehyde"", ""catalase"", ""perchloric acid""]",,,Spd+H2O2
10.1111.j.1469-8137.1985.tb02854.x,mistral,mistral-small-latest,./prompts/prompt4.txt,9342.0,31996,267.0,916,,peroxidase,,,,,,,,,,,,,,,,,,,~1.2e-3 M,1.2,,,,,,,,,,,,,,,3 mM,3.0,3.7,20 °C,"[""2,2'-Azino-di (3-ethyl benzthiazoline-6-sulphonic acid) (ABTS)"", ""sodium citrate phosphate buffer"", ""hydrogen peroxide""]",,,H2O2+ABTS
10.1111.jfpp.14017,mistral,mistral-small-latest,./prompts/prompt4.txt,16276.0,54034,285.0,933,,peroxidase,,,,,,,,,,,,,,,,,,,~0.001 mM,0.001,~0.001 mM/s,0.001,,,,,,,0.001 mM,0.001,0.001 mM,0.001,,,0.5 mL,,6.0,30 °C,"[""ortho-dianisidine"", ""hydrogen peroxide"", ""phosphate buffer"", ""distilled water"", ""2N H2SO4""]",,,H2O2+TMB
10.1021.bk-1995-0604.ch011,mistral,mistral-small-latest,./prompts/prompt4.txt,5679.0,19553,796.0,2890,TCPP Fe(III),peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mM,5.0,8.0,37 °C,"[""meso-tetrakis (4-carboxyphenyl) porphyrin"", ""keyhole limpet hemocyanin"", ""water-soluble carbodiimide"", ""l-(3-dimethylamino)propyl-3-ethyl-carbodiimide"", ""carbonyl diimidazol"", ""Sephadex G-50"", ""complete Freund's adjuvant"", ""polyethylene glycol"", ""p3x63-Ag8.653 myeloma"", ""Quick Prep mRNA Purification kit"", ""oligo(dT)18 primer"", ""reverse transcriptase"", ""Immunozap L and H vectors"", ""dideoxy chain termination method"", ""pET8-c"", ""E. coli BL21(DE3)"", ""6 M guanidine hydrochloride""]",,,ABTS + H2O2
10.1021.bk-1995-0604.ch011,mistral,mistral-small-latest,./prompts/prompt4.txt,5679.0,19553,796.0,2890,TCPP Fe(III),peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 mM,5.0,8.0,37 °C,"[""meso-tetrakis (4-carboxyphenyl) porphyrin"", ""keyhole limpet hemocyanin"", ""water-soluble carbodiimide"", ""l-(3-dimethylamino)propyl-3-ethyl-carbodiimide"", ""carbonyl diimidazol"", ""Sephadex G-50"", ""complete Freund's adjuvant"", ""polyethylene glycol"", ""p3x63-Ag8.653 myeloma"", ""Quick Prep mRNA Purification kit"", ""oligo(dT)18 primer"", ""reverse transcriptase"", ""Immunozap L and H vectors"", ""dideoxy chain termination method"", ""pET8-c"", ""E. coli BL21(DE3)"", ""6 M guanidine hydrochloride""]",,,pyrogallol + H2O2
10.1080.07391102.2017.1287007,mistral,mistral-small-latest,./prompts/prompt4.txt,7413.0,29867,297.0,1003,,catalase,,,,,,,,,,,,,,,,,,,,,,,,,,,250 kDa,250000.0,,,,,,,3 mM,3.0,7.0,25 °C,"[""Catalase from bovine liver"", ""Horseradish peroxidase"", ""TFE"", ""Thioflavin T (ThT)"", ""Congo red (CR)"", ""8-anilino-1-napthalene-sulphonic acid (ANS)""]",,,H2O2
10.1021.acs.jpcc.9b05371,mistral,mistral-small-latest,./prompts/prompt4.txt,24119.0,77740,3462.0,9391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1016.0014-5793(85)81230-8,mistral,mistral-small-latest,./prompts/prompt4.txt,5505.0,19419,305.0,1116,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20 °C,"[""lycorine"", ""cycloheximide"", ""puromycin"", ""3,4_dihydroproline"", ""ascorbic acid"", ""bovine serum albumin"", ""cysteine"", ""NADP"", ""glucose 6-phosphate"", ""mannitol"", ""EDTA"", ""MgCl2"", ""H2O2"", ""guaiacol""]",,,H2O2+guaiacol
10.1002.cbic.201800200,mistral,mistral-small-latest,./prompts/prompt4.txt,8972.0,28943,1068.0,3588,FeIII-MC6*,peroxidase,,,,,,,,,,,,,,,,,,,130 mM,130.0,2.3 * 10^3 s^-1,,,,,,,,,,,,,,,,6.5,,"[""deuteroporphyrin"", ""tetradecapeptide (TD) chain"", ""decapeptide (D) chain""]",,,ABTS+H2O2
10.1002.cbic.201800200,mistral,mistral-small-latest,./prompts/prompt4.txt,8972.0,28943,1068.0,3588,FeIII-MC6*,peroxidase,,,,,,,,,,,,,,,,,,,5.0 * 10^-2 mM,0.05,2.3 * 10^3 s^-1,,,,,,,,,,,,,,,,6.5,,"[""deuteroporphyrin"", ""tetradecapeptide (TD) chain"", ""decapeptide (D) chain""]",,,H2O2+ABTS
10.1002.cbic.201800200,mistral,mistral-small-latest,./prompts/prompt4.txt,8972.0,28943,1068.0,3588,FeIII-MC6*a,peroxidase,,,,,,,,,,,,,,,,,,,440 mM,440.0,5.8 * 10^3 s^-1,,,,,,,,,,,,,,,,6.5,,"[""deuteroporphyrin"", ""tetradecapeptide (TD) chain"", ""decapeptide (D) chain"", ""2-amino isobutyric acid (Aib)""]",,,ABTS+H2O2
10.1002.cbic.201800200,mistral,mistral-small-latest,./prompts/prompt4.txt,8972.0,28943,1068.0,3588,FeIII-MC6*a,peroxidase,,,,,,,,,,,,,,,,,,,9 * 10^-2 mM,0.09,5.8 * 10^3 s^-1,,,,,,,,,,,,,,,,6.5,,"[""deuteroporphyrin"", ""tetradecapeptide (TD) chain"", ""decapeptide (D) chain"", ""2-amino isobutyric acid (Aib)""]",,,H2O2+ABTS
10.1016.j.fct.2008.08.029,mistral,mistral-small-latest,./prompts/prompt4.txt,8972.0,32993,275.0,944,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-23 °C,"[""sodium selenite"", ""sodium selenite (Na2SeO3)"", ""sodium selenite (Na2SeO3, Aldrich\u2013Sigma Co., St. Louis, USA)""]",,,
10.1007.bf01611661,mistral,mistral-small-latest,./prompts/prompt4.txt,6729.0,26090,243.0,911,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""horseradish peroxidase (HRP)"", ""3,3'-diaminobenzidine (DAB)"", ""glutaraldehyde"", ""uranyl acetate"", ""lead citrate""]",,,
10.1016.j.snb.2016.03.066,mistral,mistral-small-latest,./prompts/prompt4.txt,10238.0,37968,735.0,2312,Au,peroxidase,,rods,30.2 nm,30.2,,,11 nm,11.0,,,,,,,,,,,256.41 µM,0.25641,31.25 µM/min,0.0005208333333333333,,,,,,,0.01 mM,0.01,0.75 mM,0.75,2.50 nM,,6 M,6000.0,6-10,25 °C,"[""Cetyltrimethylammonium bromide (CTAB)"", ""3,3',5,5'-tetramethylbenzidine (TMB)"", ""Sodium borohydride"", ""Gold(III) chloride hydrate (HAuCl4)"", ""Silver nitrate (AgNO3)"", ""l-Ascorbic Acid"", ""Hydrogen peroxide (H2O2)"", ""Sulfuric acid (H2SO4)""]",,Cetyltrimethylammonium bromide (CTAB),TMB+H2O2
10.1016.j.snb.2016.03.066,mistral,mistral-small-latest,./prompts/prompt4.txt,10238.0,37968,735.0,2312,Au,peroxidase,,rods,30.2 nm,30.2,,,11 nm,11.0,,,,,,,,,,,256.41 µM,0.25641,31.25 µM/min,0.0005208333333333333,,,,,,,0.01 mM,0.01,0.75 mM,0.75,2.50 nM,,6 M,6000.0,6-10,25 °C,"[""Cetyltrimethylammonium bromide (CTAB)"", ""3,3',5,5'-tetramethylbenzidine (TMB)"", ""Sodium borohydride"", ""Gold(III) chloride hydrate (HAuCl4)"", ""Silver nitrate (AgNO3)"", ""l-Ascorbic Acid"", ""Hydrogen peroxide (H2O2)"", ""Sulfuric acid (H2SO4)""]",,Cetyltrimethylammonium bromide (CTAB),H2O2+TMB
10.1038.ncomms13982,mistral,mistral-small-latest,./prompts/prompt4.txt,12610.0,41466,626.0,2008,,peroxidase,,,,,,,,,,,,,,,,,,,2.55 ± 0.11 mM,2.55,32.7 ± 0.4 nM/s,3.27e-05,,,,,,,,,,,,,2 mM,2.0,7.4,23 ± 1 °C,"[""GOx from Aspergillus niger (type VII)"", ""HRP"", ""D-glucose"", ""H2O2 (30wt.% in water)"", ""ABTS"", ""SPDP"", ""sulfo-SMCC""]",,,H2O2+ABTS
10.1038.ncomms13982,mistral,mistral-small-latest,./prompts/prompt4.txt,12610.0,41466,626.0,2008,,peroxidase,,,,,,,,,,,,,,,,,,,2.59 ± 0.17 mM,2.59,32.2 ± 0.5 nM/s,3.2200000000000003e-05,,,,,,,,,,,,,2 mM,2.0,7.4,23 ± 1 °C,"[""GOx from Aspergillus niger (type VII)"", ""HRP"", ""D-glucose"", ""H2O2 (30wt.% in water)"", ""ABTS"", ""SPDP"", ""sulfo-SMCC""]",,,H2O2+ABTS
10.1016.j.cca.2018.04.031,mistral,mistral-small-latest,./prompts/prompt4.txt,7610.0,27652,284.0,966,CuNCs,peroxidase,,spherical,,,,,,,,,,,,,2.0 nm,2.0,,,,,,,,,,,,,0.05 mM,0.05,0.25 mM,0.25,,,10^-2 M,,4.0,25 °C,"[""DNA"", ""CuSO4"", ""Sodium acetate"", ""Ascorbate"", ""Phosphate buffer"", ""NaCl"", ""Magnesium acetate""]",,Ascorbate,MB + H2O2
10.1021.acsami.9b01527,mistral,mistral-small-latest,./prompts/prompt4.txt,18624.0,57468,907.0,2874,T-DMSNs@Au,peroxidase,,spherical,,,,,,,,,,,,,1.9 nm,1.9,,,0.0407 mM,0.0407,25.9 × 10^-8 M/s,0.00025899999999999995,539 m^2/g,539.0,,,,,0 mM,0.0,~10 mM,10.0,10 µg/mL,0.01,50 mM,50.0,4,35 °C,"[""Tetraethyl orthosilicate (TEOS)"", ""Triethanolamine (TEA)"", ""(3-mercaptopropyl)trimethoxysilane (MPTMS)"", ""Sodium salicylate (NaSal)"", ""Cetyltrimethylammonium bromide (CTAB)"", ""Ethanol"", ""Hydrochloric acid (37% wt)"", ""Sodium acetate"", ""5,5\u2032-dithiobis(2-nitrobenzoic acid) (DTNB)"", ""Au(III) chloride hydrate (HAuCl4)"", ""Sodium borohydride (NaBH4)"", ""Horseradish peroxidase (HRP)"", ""3,3\u2032,5,5\u2032-tetramethylbenzidine (TMB)"", ""H2O2""]",,Cetyltrimethylammonium bromide (CTAB),TMB+H2O2
10.1021.acsami.9b01527,mistral,mistral-small-latest,./prompts/prompt4.txt,18624.0,57468,907.0,2874,T-DMSNs@Au,peroxidase,,spherical,,,,,,,,,,,,,1.9 nm,1.9,,,0.0407 mM,0.0407,25.9 × 10^-8 M/s,0.00025899999999999995,539 m^2/g,539.0,,,,,0 mM,0.0,~10 mM,10.0,10 µg/mL,0.01,50 mM,50.0,4,35 °C,"[""Tetraethyl orthosilicate (TEOS)"", ""Triethanolamine (TEA)"", ""(3-mercaptopropyl)trimethoxysilane (MPTMS)"", ""Sodium salicylate (NaSal)"", ""Cetyltrimethylammonium bromide (CTAB)"", ""Ethanol"", ""Hydrochloric acid (37% wt)"", ""Sodium acetate"", ""5,5\u2032-dithiobis(2-nitrobenzoic acid) (DTNB)"", ""Au(III) chloride hydrate (HAuCl4)"", ""Sodium borohydride (NaBH4)"", ""Horseradish peroxidase (HRP)"", ""3,3\u2032,5,5\u2032-tetramethylbenzidine (TMB)"", ""H2O2""]",,Cetyltrimethylammonium bromide (CTAB),H2O2+TMB
10.1016.S1388-2481(03)00076-6,mistral,mistral-small-latest,./prompts/prompt4.txt,4556.0,17028,551.0,1868,SWNT/Mb,peroxidase,,forest,,,,,20 nm,20.0,,,tens of nm,,,,,,,,,,,,,,,,,,5 µM,0.005,40 µM,0.04,,,,,5.5,4 °C,"[""HNO3"", ""H2SO4"", ""DMF"", ""Nafion ionomer"", ""Fe3+"", ""EDC"", ""myoglobin""]",Nafion,,H2O2
10.1016.S1388-2481(03)00076-6,mistral,mistral-small-latest,./prompts/prompt4.txt,4556.0,17028,551.0,1868,SWNT/HRP,peroxidase,,forest,,,,,20 nm,20.0,,,tens of nm,,,,,,,,,,,,,,,,,,5 µM,0.005,40 µM,0.04,,,,,6.0,4 °C,"[""HNO3"", ""H2SO4"", ""DMF"", ""Nafion ionomer"", ""Fe3+"", ""EDC"", ""horseradish peroxidase""]",Nafion,,H2O2
10.1530.acta.0.0820535,mistral,mistral-small-latest,./prompts/prompt4.txt,7364.0,25268,564.0,2051,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 µL 0.1 mg/mL glucose oxidase,,7.4,37 °C,"[""KI"", ""glucose"", ""glucose oxidase"", ""sodium phosphate buffer"", ""BSA"", ""methimazole"", ""collidine"", ""NH4OH"", ""Tris HC1"", ""digitonin"", ""Tris"", ""pronase"", ""toluene""]",,,H2O2+TMB
10.1530.acta.0.0820535,mistral,mistral-small-latest,./prompts/prompt4.txt,7364.0,25268,564.0,2051,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 µL 0.04 mg/mL glucose oxidase,,7.4,37 °C,"[""phosphate buffer"", ""BSA"", ""KI"", ""glucose"", ""glucose oxidase"", ""methimazole"", ""collidine"", ""NH4OH""]",,,TMB+H2O2
10.1021.acscatal.7b00189,mistral,mistral-small-latest,./prompts/prompt4.txt,34238.0,88569,517.0,1734,ZrO2,peroxidase,amorphous,gel,,,,,,,,,,,,,,,,,62.2 mM,62.2,,,,,,,,,,,,,1.3 mg/mL,1.3,0.3 mol/L,300.0,4,295 K,"[""ZrOCl2\u00b78H2O"", ""distilled water"", ""25% ammonia solution""]",,,OPD+H2O2
10.1021.acscatal.7b00189,mistral,mistral-small-latest,./prompts/prompt4.txt,34238.0,88569,517.0,1734,ZrO2,catalase,amorphous,gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 mg per 150 mL of the solution,,0.06 mol/L,60.0,,295 K,"[""ZrOCl2\u00b78H2O"", ""distilled water"", ""25% ammonia solution""]",,,H2O2
10.1111.j.1439-0434.1988.tb00979.x,mistral,mistral-small-latest,./prompts/prompt4.txt,7125.0,23575,241.0,852,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04 M,40.0,6,25 °C,"[""acetone"", ""phosphate buffer"", ""guaiacol"", ""H2O2""]",,,H2O2+guaiacol
10.1021.acsami.6b16034,mistral,mistral-small-latest,./prompts/prompt4.txt,27492.0,64613,638.0,2041,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,100 nm,100.0,,,1.39 mM,1.39,11.6 * 10^-8 M/s,0.00011599999999999999,92 m^2/g,92.0,,,,,0.005 mM,0.005,1 mM,1.0,10 µg/mL,0.01,5 mM,5.0,4.0,50 °C,"[""Graphene oxide"", ""L-Cysteine"", ""Ammonia solution"", ""Hemin"", ""Glucose"", ""Fructose"", ""Maltose"", ""Lactose"", ""Sucrose""]",,,TMB+H2O2
10.1021.acsami.6b16034,mistral,mistral-small-latest,./prompts/prompt4.txt,27492.0,64613,638.0,2041,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,100 nm,100.0,,,0.103 mM,0.103,10.1 * 10^-8 M/s,0.000101,92 m^2/g,92.0,,,,,0.005 mM,0.005,1 mM,1.0,10 µg/mL,0.01,0.5 mM,0.5,4.0,50 °C,"[""Graphene oxide"", ""L-Cysteine"", ""Ammonia solution"", ""Hemin"", ""Glucose"", ""Fructose"", ""Maltose"", ""Lactose"", ""Sucrose""]",,,H2O2+TMB
10.1039.c8nj04647f,mistral,mistral-small-latest,./prompts/prompt4.txt,13069.0,41878,850.0,2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1016.0048-4059(76)90008-4,mistral,mistral-small-latest,./prompts/prompt4.txt,8784.0,31553,216.0,743,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 mM,20.0,5.5,22 °C,,,,TMB+H2O2
10.1134.s106235901403008x,mistral,mistral-small-latest,./prompts/prompt4.txt,13195.0,44914,1120.0,3644,,peroxidase,,,,,,,,,,,,,,,,,,,~0.01 mM,0.01,~100 µmol/mg protein,,,,,,,,,,,,,,6 mM,6.0,3-11,25 °C,"[""3,3'-diaminobenzidine\u00b74HCl (DAB)"", ""guaiacol (GU)"", ""citrate-phosphate buffer"", ""H2O2""]",,,H2O2+DAB
10.1134.s106235901403008x,mistral,mistral-small-latest,./prompts/prompt4.txt,13195.0,44914,1120.0,3644,,peroxidase,,,,,,,,,,,,,,,,,,,~0.01 mM,0.01,~100 µmol/mg protein,,,,,,,,,,,,,,80 mM,80.0,3-11,25 °C,"[""3,3'-diaminobenzidine\u00b74HCl (DAB)"", ""guaiacol (GU)"", ""citrate-phosphate buffer"", ""H2O2""]",,,H2O2+GU
10.1134.s106235901403008x,mistral,mistral-small-latest,./prompts/prompt4.txt,13195.0,44914,1120.0,3644,,peroxidase,,,,,,,,,,,,,,,,,,,~0.01 mM,0.01,~100 µmol/mg protein,,,,,,,,,,,,,,0.01%,,6,25 °C,"[""3,3'-diaminobenzidine\u00b74HCl (DAB)"", ""citrate-phosphate buffer"", ""H2O2""]",,,DAB+H2O2
10.1134.s106235901403008x,mistral,mistral-small-latest,./prompts/prompt4.txt,13195.0,44914,1120.0,3644,,peroxidase,,,,,,,,,,,,,,,,,,,~0.01 mM,0.01,~100 µmol/mg protein,,,,,,,,,,,,,,0.01%,,6,25 °C,"[""guaiacol (GU)"", ""citrate-phosphate buffer"", ""H2O2""]",,,GU+H2O2
10.1007.s40520-013-0056-3,mistral,mistral-small-latest,./prompts/prompt4.txt,7214.0,27825,227.0,812,,Glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""null""]",,,
10.1016.j.bios.2011.02.014,mistral,mistral-small-latest,./prompts/prompt4.txt,8571.0,28556,576.0,1713,Au,peroxidase,,spherical,,,,,,,,,,,,,1-3 nm,2.0,1.0,3.0,0.00253 mM,0.00253,6.23e-8 M/s,6.230000000000001e-05,,,+12.8 mV,12.8,,,0.0005 mM,0.0005,0.005 mM,0.005,0.05 nM,,400 mM,400.0,3.0,40 °C,"[""HAuCl4"", ""BSA"", ""NaOH""]",BSA,,TMB+H2O2
10.1016.j.bios.2011.02.014,mistral,mistral-small-latest,./prompts/prompt4.txt,8571.0,28556,576.0,1713,Au,peroxidase,,spherical,,,,,,,,,,,,,1-3 nm,2.0,1.0,3.0,25.3 mM,25.3,7.21e-8 M/s,7.21e-05,,,+12.8 mV,12.8,,,0.0005 mM,0.0005,0.005 mM,0.005,0.05 nM,,500 µM,0.5,3.0,40 °C,"[""HAuCl4"", ""BSA"", ""NaOH""]",BSA,,H2O2+TMB
10.1021.ja01352a033,mistral,mistral-small-latest,./prompts/prompt4.txt,3259.0,11460,288.0,1051,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 cc N/20 hydrogen peroxide,,4.5,25 °C,"[""citric acid"", ""sodium hydroxide"", ""p-phenylenediamine hydrochloride"", ""a-naphthol"", ""hydrogen peroxide"", ""potassium cyanide"", ""toluene"", ""FeCl3.6H2O""]",,,H2O2 + a-naphthol + p-phenylenediamine
10.1073.pnas.76.8.3774,mistral,mistral-small-latest,./prompts/prompt4.txt,9215.0,31412,255.0,765,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 µM,0.08,7.4,37 °C,"[""arachidonic acid"", ""14C-arachidonate"", ""aspirin"", ""sodium salicylate"", ""indomethacin""]",,,HPETE+H2O2
10.1021.bc700435a,mistral,mistral-small-latest,./prompts/prompt4.txt,24647.0,76381,1116.0,3520,Fe(TpCPP),peroxidase,,,,,,,,,,,,,,,,,,,0.16 mM,0.16,29.2 min^-1,,,,,,,,0.08 mM,0.08,0.64 mM,0.64,1.2 µM,,1.2 mM,1.2,7.5,19 °C,"[""Fe(CO)5"", ""I2"", ""toluene"", ""KOH"", ""EtOH""]",,,H2O2+TMB
10.1021.bc700435a,mistral,mistral-small-latest,./prompts/prompt4.txt,24647.0,76381,1116.0,3520,Fe(TpCPP),peroxidase,,,,,,,,,,,,,,,,,,,0.23 mM,0.23,17.5 min^-1,,,,,,,,50 µM,0.05,1200 µM,1.2,1.2 µM,,2.4 mM,2.4,7.5,19 °C,"[""Fe(CO)5"", ""I2"", ""toluene"", ""KOH"", ""EtOH""]",,,TMB+H2O2
10.1021.bc700435a,mistral,mistral-small-latest,./prompts/prompt4.txt,24647.0,76381,1116.0,3520,Fe(TpCPP)-Xln10A,peroxidase,,,,,,,,,,,,,,,,,,,0.80 mM,0.8,52.0 min^-1,,,,,,,,0.08 mM,0.08,0.64 mM,0.64,1.2 µM,,1.2 mM,1.2,7.5,19 °C,"[""Fe(CO)5"", ""I2"", ""toluene"", ""KOH"", ""EtOH""]",,,H2O2+TMB
10.1021.bc700435a,mistral,mistral-small-latest,./prompts/prompt4.txt,24647.0,76381,1116.0,3520,Fe(TpCPP)-Xln10A,peroxidase,,,,,,,,,,,,,,,,,,,0.80 mM,0.8,17.6 min^-1,,,,,,,,50 µM,0.05,1200 µM,1.2,1.2 µM,,2.4 mM,2.4,7.5,19 °C,"[""Fe(CO)5"", ""I2"", ""toluene"", ""KOH"", ""EtOH""]",,,TMB+H2O2
10.1039.c7cc08992a,mistral,mistral-small-latest,./prompts/prompt4.txt,9119.0,30421,283.0,942,N-doped Fe3C,oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10 M,100.0,3.5,30 °C,"[""polyvinylpyrrolidone (PVP, K30)"", ""K4Fe(CN)6"", ""HCl"", ""N,N-Dimethylformamide (DMF)"", ""Nafion""]","polyvinylpyrrolidone (PVP, K30)",,TMB+H2O2
10.1111.j.1751-0813.1985.tb07651.x,mistral,mistral-small-latest,./prompts/prompt4.txt,8475.0,29990,255.0,887,Na2SeO3,Glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15 mg/ml,,,37 °C,"[""Na2SeO3"", ""KCN"", ""D-glucose"", ""saline"", ""a-Tocopherol""]",,,H2O2+GSH
10.1039.c4tb01702a,mistral,mistral-small-latest,./prompts/prompt4.txt,16910.0,51713,624.0,1931,MWCNT@rGONR,peroxidase,,nanoribbon,,,,,0-30 nm,15.0,0.0,30.0,,,,,,,,,0.12 mM,0.12,9.28*10^-8 M/s,9.279999999999999e-05,,,,,,,0 mM,0.0,~0.8 mM,0.8,10 mg/mL,10.0,0.1 M,100.0,5.0,30 °C,"[""MWCNTs"", ""H2SO4"", ""H3PO4"", ""KMnO4"", ""H2O2"", ""hydrazine solution"", ""ammonia solution""]",,,TMB+H2O2
10.1039.c4tb01702a,mistral,mistral-small-latest,./prompts/prompt4.txt,16910.0,51713,624.0,1931,MWCNT@rGONR,peroxidase,,nanoribbon,,,,,0-30 nm,15.0,0.0,30.0,,,,,,,,,1.68 mM,1.68,3.15*10^-8 M/s,3.15e-05,,,,,,,0 mM,0.0,~100 mM,100.0,10 mg/mL,10.0,0.8 mM,0.8,5.0,30 °C,"[""MWCNTs"", ""H2SO4"", ""H3PO4"", ""KMnO4"", ""H2O2"", ""hydrazine solution"", ""ammonia solution""]",,,H2O2+TMB
10.1177.00220345720510033701,mistral,mistral-small-latest,./prompts/prompt4.txt,2681.0,10119,428.0,1496,,iodide peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 µmol KI,,5.4,4 °C,[],,,KI + H2O2
10.1177.00220345720510033701,mistral,mistral-small-latest,./prompts/prompt4.txt,2681.0,10119,428.0,1496,,iodide peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 µmol KI,,,37 °C,[],,,KI + H2O2
10.1016.j.jcis.2018.11.069,mistral,mistral-small-latest,./prompts/prompt4.txt,7848.0,29775,548.0,1735,MoS2-Au,peroxidase,,spherical,,,,,,,,,,,,,6 nm,6.0,,,0.06 mM,0.06,0.001 mM/s,0.001,,,,,,,0.02 mM,0.02,0.2 mM,0.2,20 µg/mL,0.02,50 mM,50.0,4.0,25 °C,"[""MoS2 nanosheets"", ""ethylene glycol"", ""HAuCl4""]",,,TMB+H2O2
